age,workclass,fnlwgt,education,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income
37,4,40166,15,4,13,1,2,1,0,0,36,39,0
32,4,387142,12,2,10,0,2,1,0,0,45,39,1
66,0,261310,11,2,0,0,4,1,0,0,11,39,0
20,4,261310,15,4,1,3,4,1,0,0,11,39,0
29,4,133328,9,2,13,0,4,1,0,0,40,39,1
37,4,213724,15,2,13,0,2,1,0,0,36,39,0
32,0,387142,11,4,0,4,2,0,0,0,58,39,0
51,2,181689,9,2,1,0,4,1,0,0,40,39,1
32,4,40166,9,2,4,0,4,1,0,0,58,39,1
66,0,213724,11,2,0,0,4,1,0,0,11,39,0
42,4,326182,11,0,7,1,4,0,0,0,40,39,0
42,4,181689,12,2,4,0,4,1,0,0,40,39,0
26,4,133328,15,4,12,1,4,0,0,0,36,39,0
51,4,133328,0,2,4,0,4,1,0,0,40,39,0
37,5,104273,11,2,3,0,4,1,0,1624,40,39,0
51,6,387142,15,2,12,0,4,1,0,0,50,39,1
32,6,181689,0,5,8,1,4,0,0,0,21,39,0
46,4,261310,15,0,8,4,4,0,0,0,40,39,0
51,4,326182,9,2,4,0,4,1,0,1890,40,39,1
32,4,261310,9,4,12,1,4,0,0,0,40,39,0
32,4,181689,0,2,12,0,4,1,0,0,40,39,0
46,4,104273,15,2,5,0,4,1,0,0,40,26,0
20,4,261310,4,4,6,1,4,1,0,0,36,26,0
65,4,133328,5,2,6,0,4,1,0,0,40,39,0
65,4,181689,15,2,3,0,4,1,0,0,40,39,0
32,4,213724,15,4,8,1,4,0,0,0,58,39,0
46,4,104273,12,5,4,4,4,0,0,0,21,39,0
26,4,181689,11,4,8,3,4,0,0,0,30,39,0
32,4,261310,11,2,3,0,4,1,0,0,40,39,1
60,0,181689,15,2,0,0,4,1,0,0,11,39,0
47,4,181689,15,2,1,0,4,1,0,0,40,39,1
41,4,213724,11,2,8,5,4,0,0,0,40,39,0
32,4,181689,11,2,1,5,2,0,0,0,36,39,0
51,4,181689,5,2,6,0,4,1,0,0,40,39,0
51,5,387142,11,2,4,5,4,0,14824,0,40,39,1
20,4,181689,11,4,5,3,4,1,0,0,40,39,0
26,7,133328,9,4,4,1,4,0,0,0,36,39,0
32,6,181689,15,2,8,0,4,1,0,0,58,39,0
42,4,40166,0,2,7,0,4,1,0,0,40,39,0
59,4,213724,0,0,1,1,4,1,0,1624,40,39,0
37,1,181689,9,4,10,1,4,0,0,0,40,39,0
42,4,213724,11,2,14,0,4,1,0,0,40,39,0
32,4,261310,11,2,7,0,4,1,0,0,40,39,0
42,4,181689,11,2,4,0,4,1,0,0,58,39,1
37,7,181689,12,2,10,0,4,1,0,0,36,39,1
33,6,181689,9,2,12,0,4,1,0,0,50,0,1
26,4,387142,0,4,6,2,4,1,0,0,40,39,0
46,5,181689,9,2,10,0,4,1,0,0,30,39,0
32,4,181689,15,3,3,1,4,1,0,0,40,0,0
26,4,181689,11,4,8,3,4,1,0,0,36,39,0
37,6,181689,11,2,3,0,4,1,0,0,36,39,1
26,6,104273,15,4,3,1,4,1,0,0,36,39,0
46,4,133328,9,2,12,0,4,1,0,1624,40,39,1
26,4,104273,15,2,13,0,4,1,0,1890,50,39,1
60,7,133328,11,6,1,1,4,0,0,0,36,39,0
60,2,181689,12,6,10,1,4,0,0,0,40,39,0
26,4,213724,1,4,14,3,4,1,0,0,40,39,0
26,0,104273,15,4,0,3,4,1,0,0,11,39,0
51,4,104273,15,2,4,0,4,1,0,0,40,39,1
32,4,387142,0,4,8,3,4,0,0,0,21,39,0
20,4,181689,15,4,8,1,4,0,0,0,36,39,0
32,4,261310,0,2,3,0,4,1,0,0,40,39,0
46,6,40166,5,2,5,0,4,1,0,0,40,39,0
26,4,133328,11,2,14,0,4,1,0,0,40,39,0
37,4,387142,0,3,7,1,4,1,0,0,40,39,0
41,4,104273,9,4,10,1,4,0,0,0,45,39,0
20,4,40166,0,4,5,3,4,1,0,0,40,39,0
32,7,261310,11,0,8,1,4,0,0,0,21,39,0
46,4,387142,12,0,10,4,4,0,0,0,45,39,0
41,4,104273,12,0,10,4,4,0,0,0,40,39,0
37,4,181689,15,2,12,0,4,1,0,0,40,39,1
59,4,40166,15,2,8,0,4,1,0,0,36,39,1
32,4,181689,15,2,6,0,2,1,0,0,40,26,0
47,6,104273,14,2,10,0,3,1,99538,0,80,26,1
20,4,133328,1,4,12,3,4,0,0,0,21,39,0
67,6,261310,15,2,13,0,4,1,0,0,36,39,0
58,4,40166,12,2,10,5,4,0,99538,0,50,39,1
59,7,104273,11,2,8,0,4,1,0,0,40,39,0
26,4,181689,11,4,6,1,4,1,0,0,40,39,0
46,4,104273,11,2,3,0,2,1,0,0,40,39,0
32,4,40166,9,2,4,0,4,1,14824,0,58,39,1
42,2,181689,9,2,11,0,4,1,0,0,50,39,1
46,4,387142,11,2,13,5,4,0,0,0,40,39,0
51,6,104273,15,2,4,0,4,1,0,0,40,39,1
20,4,261310,11,4,8,3,2,1,0,0,30,39,0
20,0,133328,0,4,0,3,4,1,0,0,11,39,0
20,4,261310,0,4,8,3,4,1,0,0,11,39,0
58,6,181689,10,2,10,5,4,0,14824,0,36,39,1
37,4,133328,11,2,3,0,4,1,0,0,45,39,0
37,4,133328,11,4,7,1,4,0,0,0,36,39,0
32,4,181689,11,4,6,3,4,1,0,0,40,39,0
52,2,181689,11,2,11,0,4,1,0,0,58,39,1
26,4,104273,0,4,12,1,4,0,0,0,58,39,0
20,4,261310,0,4,14,1,2,1,0,0,36,39,0
20,4,326182,11,4,6,3,4,1,0,0,21,39,0
26,4,40166,11,0,3,2,4,1,0,0,40,39,0
26,4,181689,9,4,8,3,2,0,0,0,36,39,0
32,4,40166,11,0,8,1,4,0,0,0,36,39,0
37,4,133328,0,2,1,0,4,1,0,0,50,39,0
20,4,40166,0,4,5,3,4,1,0,0,21,39,0
42,4,104273,9,2,4,0,4,1,0,1890,58,39,1
41,4,261310,11,4,9,4,2,0,0,0,30,39,0
51,7,104273,9,2,10,0,4,1,0,0,58,39,1
42,4,261310,5,2,6,2,4,1,0,0,36,39,0
47,0,40166,5,2,0,0,4,1,0,0,21,39,0
26,4,181689,5,2,3,0,4,1,0,0,40,39,0
59,4,133328,0,2,14,0,4,1,0,0,58,39,1
26,4,213724,15,0,1,1,4,0,0,0,21,39,0
32,6,133328,15,3,3,1,4,1,0,0,40,39,0
32,4,261310,15,4,1,3,4,0,0,0,40,39,0
41,2,104273,15,4,1,1,2,0,0,0,40,39,0
59,4,181689,15,0,7,1,4,1,0,0,58,39,0
26,4,133328,15,2,1,5,1,0,0,0,40,39,1
42,5,387142,9,2,4,0,4,1,0,0,45,39,1
46,4,104273,11,2,3,0,4,1,0,0,40,39,1
20,4,213724,11,4,7,1,4,1,0,0,40,39,0
46,4,40166,15,2,14,0,4,1,0,0,36,39,0
46,4,326182,11,2,3,0,4,1,0,0,45,39,0
46,4,133328,11,4,8,1,4,0,0,0,30,39,0
42,2,181689,11,2,14,0,4,1,0,0,40,39,0
46,6,104273,14,2,10,0,4,1,0,0,58,39,1
46,4,387142,9,3,3,1,4,1,0,0,45,0,0
46,4,213724,10,2,10,0,4,1,0,0,21,39,0
42,6,181689,12,0,10,1,4,0,0,0,36,39,0
42,2,133328,12,0,10,1,4,0,0,0,40,39,0
46,0,213724,15,0,0,1,4,1,0,0,11,39,0
32,0,181689,15,4,0,3,4,1,0,0,11,39,0
46,4,104273,15,2,7,0,4,1,0,0,40,39,0
65,4,213724,11,5,1,4,2,0,0,0,40,39,0
20,4,104273,1,4,12,3,4,0,0,0,21,39,0
60,0,133328,15,6,0,1,4,0,0,0,11,39,0
65,0,133328,9,2,0,0,1,1,0,0,40,0,0
46,4,181689,15,5,12,4,4,0,0,0,45,39,0
32,4,261310,0,4,6,1,4,1,0,0,36,39,0
26,4,213724,9,4,10,4,2,0,0,0,58,39,0
26,0,181689,15,4,0,3,2,0,0,0,21,39,0
66,0,213724,11,2,0,0,4,1,0,0,11,26,1
42,4,213724,11,2,8,0,4,1,0,0,36,39,0
20,0,40166,15,4,0,1,4,1,0,0,11,39,0
47,4,213724,0,0,8,1,4,0,0,0,30,39,0
26,7,104273,15,4,8,1,1,1,0,0,40,39,0
20,0,104273,0,4,0,3,4,1,0,0,21,39,0
37,5,133328,11,2,14,0,4,1,0,0,58,39,0
37,4,104273,15,0,3,1,4,1,0,0,40,39,0
37,2,181689,15,4,11,1,2,0,0,0,40,39,0
37,6,133328,5,2,3,0,4,1,0,0,36,39,0
20,3,181689,15,4,0,3,4,1,0,0,11,39,0
46,4,181689,0,0,4,4,4,0,0,0,40,39,0
32,4,133328,9,4,4,1,4,1,0,0,40,39,0
58,4,261310,5,2,3,0,4,1,0,0,40,39,0
42,4,181689,11,2,13,0,4,1,0,0,40,39,0
26,4,326182,5,2,6,0,4,1,0,0,40,26,0
26,4,213724,15,2,12,0,4,1,0,1624,45,39,0
32,2,261310,15,5,11,1,2,1,0,0,58,39,0
32,4,181689,15,0,1,4,2,0,0,0,36,39,0
42,4,133328,11,3,8,2,1,0,0,0,40,0,0
26,4,40166,15,4,12,1,4,0,0,0,40,39,0
42,4,181689,12,2,10,0,4,1,0,0,50,39,0
42,4,40166,11,2,14,0,4,1,7353,0,45,39,1
42,0,213724,5,2,0,5,2,0,0,0,21,39,0
32,4,261310,9,2,12,0,4,1,0,0,58,39,1
32,4,261310,0,0,7,1,4,0,0,0,50,39,0
42,4,261310,9,2,3,0,4,1,0,0,40,39,1
42,4,181689,11,0,7,2,2,1,0,0,40,39,0
26,4,104273,11,4,1,3,4,0,0,0,40,39,0
27,4,181689,11,2,12,0,4,1,0,0,50,26,0
26,4,261310,11,4,7,1,2,1,0,0,40,39,0
37,4,181689,9,3,10,1,4,1,0,0,40,39,0
42,6,104273,11,2,5,0,4,1,0,0,36,39,0
32,4,213724,11,2,7,0,4,1,0,0,40,39,0
26,4,104273,0,4,13,3,4,1,0,0,40,39,0
59,7,40166,12,6,4,1,4,0,0,0,40,39,0
51,4,181689,9,0,10,1,4,0,0,0,50,39,0
26,4,104273,0,4,14,1,4,1,0,0,40,39,0
66,4,181689,9,2,10,0,4,1,0,0,36,39,0
46,4,104273,11,2,8,0,4,1,0,0,36,39,0
46,4,104273,0,2,13,0,4,1,0,0,40,39,0
32,4,181689,9,4,3,1,4,1,0,0,36,39,0
26,4,104273,9,4,10,1,4,1,0,0,40,39,0
26,4,261310,9,4,12,3,4,0,0,0,40,39,0
26,4,326182,5,2,3,0,4,1,0,0,40,39,0
37,4,104273,11,4,13,1,4,0,0,0,36,39,0
37,4,213724,11,0,7,4,4,0,0,0,40,26,0
37,4,213724,11,2,8,0,4,1,0,0,45,39,0
32,7,261310,9,2,4,0,4,1,7353,0,40,39,1
26,4,133328,15,0,1,1,4,1,0,0,40,39,0
26,2,326182,7,4,1,1,4,1,0,0,40,39,0
32,5,261310,9,2,4,0,4,1,7353,0,45,0,1
51,4,387142,11,6,4,1,4,0,0,0,21,39,0
58,4,181689,11,4,6,3,4,1,0,0,30,39,0
26,4,104273,11,2,3,0,4,1,0,0,40,39,0
51,6,104273,12,0,10,1,4,1,0,0,50,39,0
32,4,133328,9,2,4,0,4,1,0,0,45,39,1
26,2,104273,7,2,11,0,4,1,7353,0,40,39,1
26,4,326182,11,2,7,0,4,1,0,0,40,39,0
42,4,261310,11,2,7,0,2,1,3299,0,40,39,1
37,4,326182,0,5,12,1,4,1,0,0,40,39,0
58,4,181689,11,0,8,4,4,0,0,0,36,39,0
51,4,181689,5,2,3,0,4,1,0,0,36,39,0
51,4,40166,15,2,3,0,4,1,0,0,40,39,1
41,4,213724,15,4,4,1,4,1,0,0,40,39,0
26,4,104273,9,4,1,3,1,0,0,0,40,39,0
32,4,181689,12,4,4,1,4,0,0,0,40,39,0
52,2,181689,9,6,10,1,4,0,0,0,40,39,0
43,0,261310,11,2,0,0,2,1,0,0,21,39,0
69,4,104273,15,6,1,1,4,0,0,0,36,39,0
42,1,181689,12,2,4,0,4,1,0,0,58,39,1
42,4,261310,11,0,7,1,4,1,0,0,45,39,0
51,4,40166,11,0,1,1,4,0,0,0,36,39,0
26,4,133328,11,4,8,1,4,0,0,0,50,39,0
51,4,133328,11,2,1,0,4,1,0,0,40,39,0
42,4,213724,11,0,13,4,4,0,0,0,40,39,0
26,4,181689,9,4,10,3,4,1,0,0,11,39,0
42,4,326182,9,2,4,0,4,1,14824,0,58,39,1
26,4,104273,11,4,3,1,4,1,0,0,40,39,0
26,4,326182,15,2,7,0,2,1,0,0,40,39,0
32,4,261310,9,4,4,1,4,0,0,0,45,39,0
37,2,40166,9,2,10,0,4,1,0,0,50,39,1
20,4,104273,15,4,8,3,4,0,0,0,21,39,0
59,4,104273,9,0,4,1,4,0,0,1624,11,39,0
42,6,40166,15,2,5,0,4,1,0,0,80,39,0
51,7,181689,12,0,10,4,2,0,0,0,40,39,0
46,5,326182,9,2,12,0,4,1,0,0,45,39,1
65,4,181689,5,3,3,1,4,1,0,0,21,39,0
26,4,387142,15,4,3,1,1,1,0,0,40,30,0
46,4,104273,14,0,10,1,4,1,0,0,45,39,0
32,4,181689,9,2,6,0,2,1,7353,0,36,0,1
65,4,104273,0,2,3,0,4,1,0,0,50,39,1
62,7,104273,0,6,1,1,4,0,0,0,21,39,0
66,4,213724,0,0,9,1,2,0,0,0,36,39,0
26,4,387142,15,4,8,1,4,0,0,0,21,39,0
53,0,40166,11,6,0,1,4,0,0,0,11,39,0
46,0,387142,12,2,0,2,4,0,0,0,11,26,0
26,4,133328,0,4,14,3,1,1,0,0,40,39,0
20,4,181689,15,4,8,1,4,0,0,0,36,39,0
26,4,387142,7,2,14,0,4,1,0,0,45,39,1
20,4,181689,11,4,1,1,4,0,0,0,21,39,0
20,4,133328,0,4,12,3,4,0,0,0,11,39,0
59,6,133328,11,2,4,0,4,1,14824,0,58,39,1
26,4,326182,11,2,13,0,4,1,0,0,50,39,1
32,4,133328,0,2,13,0,1,1,0,0,40,39,0
32,4,133328,15,4,12,3,4,0,0,0,40,39,0
26,4,213724,0,4,7,1,4,1,0,0,40,39,0
37,5,40166,11,4,14,1,4,1,0,0,50,39,0
58,5,181689,5,2,3,0,4,1,0,0,45,39,1
66,1,133328,0,2,1,0,4,1,0,0,40,39,0
46,4,104273,11,2,14,0,4,1,0,0,45,39,1
37,4,40166,0,5,1,1,4,0,0,0,40,39,0
20,0,213724,15,4,0,3,4,1,0,0,21,39,0
37,4,40166,11,2,7,0,4,1,0,0,45,39,1
26,4,40166,11,2,12,2,1,0,0,0,40,39,0
37,4,213724,15,2,1,0,4,1,0,0,40,39,0
51,4,133328,11,2,3,0,4,1,0,0,40,39,1
37,4,104273,12,0,4,1,4,0,0,0,50,39,0
37,4,133328,15,2,12,0,4,1,0,0,45,39,0
32,2,181689,11,2,11,0,4,1,0,0,40,39,0
46,4,213724,12,2,4,0,4,1,0,0,40,39,1
26,4,181689,11,4,1,3,2,1,0,0,40,39,0
42,0,104273,11,0,0,1,4,1,0,0,21,39,0
46,7,181689,12,2,10,0,4,1,0,0,45,39,1
65,6,261310,15,2,14,0,2,1,0,0,58,39,0
51,2,133328,5,0,1,4,4,0,0,0,50,39,0
46,4,40166,11,2,3,0,4,1,0,0,36,39,0
26,0,213724,15,4,0,3,4,1,0,0,11,39,0
26,4,261310,9,4,7,3,2,0,0,0,40,39,0
46,4,181689,11,2,8,5,4,0,0,0,30,39,1
65,6,104273,11,2,5,0,4,1,0,0,36,39,1
46,4,181689,12,4,10,1,4,0,0,0,40,39,0
37,4,387142,0,3,6,1,4,1,0,0,40,26,0
20,4,213724,15,4,13,3,4,0,0,0,40,39,0
20,4,181689,1,4,6,3,4,1,0,0,21,39,0
60,4,40166,10,6,10,1,4,1,0,0,80,39,0
58,4,181689,0,0,8,1,4,0,0,0,40,39,0
20,4,181689,15,4,1,3,4,1,0,0,21,39,0
37,4,387142,12,2,4,0,4,1,7353,0,50,39,1
65,1,104273,11,0,1,1,4,0,0,0,21,39,0
46,4,40166,11,4,6,1,4,1,0,0,40,39,0
20,4,40166,15,4,12,3,4,0,0,0,21,39,0
58,4,261310,15,0,8,1,4,1,0,0,40,39,0
42,6,326182,15,2,4,0,4,1,0,0,40,39,0
42,4,326182,15,0,4,1,4,0,0,0,36,39,0
26,4,181689,0,4,13,3,4,1,0,0,11,39,0
37,4,40166,11,0,12,4,4,0,0,0,40,39,0
46,4,181689,5,2,14,0,2,1,0,0,40,39,0
42,4,261310,15,2,12,0,4,1,0,0,11,39,0
51,4,261310,11,3,12,4,4,0,0,0,21,39,0
46,4,213724,11,2,7,0,4,1,0,0,50,39,0
20,4,133328,11,4,8,1,4,1,0,0,30,39,0
26,4,40166,11,0,8,1,4,0,0,0,21,39,0
20,4,181689,15,4,1,3,4,0,0,0,40,39,0
26,4,261310,9,4,13,3,2,0,0,0,40,39,0
46,4,104273,11,2,7,0,4,1,0,0,40,39,0
42,4,181689,0,0,4,4,4,0,0,0,36,39,0
58,4,181689,11,4,1,1,4,0,0,0,21,39,0
32,4,40166,7,2,1,0,4,1,0,0,45,39,1
58,4,133328,15,2,4,0,4,1,0,0,21,39,0
58,4,181689,11,4,1,3,4,0,0,0,36,39,0
51,2,40166,15,2,11,0,4,1,0,0,40,39,1
27,6,133328,11,2,14,0,4,1,0,0,80,39,0
32,4,181689,0,2,8,0,4,1,0,0,40,39,0
46,4,104273,9,2,4,0,4,1,0,0,40,39,0
58,0,181689,0,4,0,1,4,1,0,0,11,39,0
26,4,261310,11,5,3,1,4,1,0,0,40,39,0
20,4,181689,11,4,8,2,2,1,0,0,40,39,0
41,4,326182,15,2,4,5,4,0,0,0,40,39,0
26,4,213724,11,4,1,3,4,1,0,0,40,39,0
65,4,181689,11,2,4,0,4,1,0,0,50,39,0
32,4,261310,11,2,3,0,4,1,0,0,40,39,0
20,4,133328,11,4,4,1,4,0,0,1624,40,39,0
20,4,181689,9,4,4,1,4,1,0,0,40,39,0
26,4,387142,9,4,1,3,2,0,0,0,40,39,0
42,2,104273,12,2,10,0,4,1,0,0,50,39,0
32,4,261310,11,0,13,4,4,0,0,0,36,39,0
46,4,104273,11,5,6,1,4,1,0,0,40,39,0
26,4,213724,15,2,14,0,4,1,0,0,58,39,0
41,4,387142,11,4,12,1,4,0,0,0,36,39,0
32,1,387142,11,0,3,1,2,1,0,0,50,39,0
20,4,133328,0,4,12,3,4,0,0,0,11,39,0
51,7,40166,11,5,4,4,4,0,0,0,36,39,0
26,4,133328,0,4,12,1,4,1,0,0,50,39,0
51,4,104273,9,4,8,1,4,1,0,0,50,0,0
51,4,326182,11,2,3,0,4,1,0,0,45,39,1
37,4,326182,5,2,3,0,4,1,0,0,45,26,0
46,2,133328,9,2,10,5,4,0,0,0,21,39,0
46,4,261310,9,2,10,0,4,1,0,0,45,39,1
46,4,181689,5,2,13,5,4,0,0,0,21,39,0
26,7,181689,9,4,1,1,4,0,0,0,58,39,0
20,4,181689,15,4,7,3,4,0,0,0,21,39,0
65,2,261310,12,0,10,1,4,0,0,0,50,39,0
42,4,133328,15,2,3,0,4,1,3299,0,40,39,1
46,4,133328,15,2,12,0,4,1,0,0,58,39,1
46,4,133328,9,0,4,1,4,1,0,0,45,39,0
32,4,387142,11,2,7,5,2,0,0,0,40,39,0
26,4,261310,15,4,8,1,4,0,0,0,21,39,0
37,5,104273,5,2,3,0,4,1,0,0,40,39,0
26,4,133328,4,4,6,1,4,1,0,0,40,26,0
32,4,261310,11,2,3,0,4,1,0,0,36,39,0
26,4,104273,11,4,8,3,4,0,0,0,30,39,0
51,4,387142,15,6,4,1,4,0,0,0,36,39,0
59,4,133328,9,0,1,1,4,0,0,0,40,39,0
58,6,104273,15,2,3,0,4,1,0,0,40,39,1
20,4,181689,11,4,3,2,4,1,0,0,40,39,0
37,4,104273,9,4,8,1,4,0,0,0,45,39,0
26,4,133328,7,4,7,1,4,1,0,0,45,39,0
20,4,213724,15,4,6,1,4,1,0,0,45,39,0
46,6,213724,15,2,4,0,4,1,0,0,36,39,1
20,4,261310,15,4,6,3,4,1,0,0,36,39,0
51,4,181689,9,4,12,1,4,0,0,1624,45,39,0
32,4,387142,11,4,7,1,4,1,0,0,40,39,0
46,4,104273,0,0,12,1,4,1,0,0,50,39,0
59,6,213724,14,2,10,0,4,1,0,0,50,39,1
20,4,104273,11,4,8,1,4,0,0,0,36,39,0
58,4,213724,11,2,3,0,4,1,0,0,58,39,0
42,4,104273,11,2,12,0,4,1,0,0,11,39,0
51,6,387142,11,2,5,0,4,1,0,0,21,39,0
46,4,104273,11,2,13,0,4,1,0,0,40,39,0
20,4,181689,15,4,12,3,4,0,0,0,21,39,0
59,4,181689,0,6,8,4,2,0,0,0,21,39,0
20,4,104273,0,4,12,3,4,1,0,0,21,39,0
37,1,133328,9,4,10,3,4,1,0,1624,40,39,0
51,4,181689,11,2,3,0,4,1,0,0,45,39,1
20,4,104273,9,4,10,3,4,1,0,0,21,39,0
37,4,213724,0,0,8,1,4,0,0,0,40,39,0
41,4,326182,12,2,4,5,4,0,0,0,40,39,0
59,4,213724,15,2,13,0,4,1,0,0,40,39,1
32,7,133328,11,2,13,0,4,1,0,0,40,39,1
37,4,213724,11,0,7,1,4,1,0,0,40,39,0
32,4,133328,11,4,4,1,4,1,0,1624,80,39,0
41,4,133328,15,2,8,5,4,0,0,0,21,39,0
46,4,213724,0,4,13,4,3,0,0,0,36,26,0
42,4,326182,0,2,4,0,2,1,0,0,58,39,0
26,4,133328,0,4,3,3,4,1,0,0,40,39,0
59,4,326182,9,2,10,0,4,1,0,0,40,39,0
32,4,133328,0,2,7,0,4,1,0,0,40,39,1
37,4,387142,11,4,3,1,4,1,0,1624,40,39,0
37,4,181689,15,2,3,0,4,1,0,0,40,39,1
51,4,213724,0,0,4,1,4,0,0,0,40,39,0
51,2,104273,9,0,10,1,4,0,0,1624,58,39,0
42,7,40166,9,2,5,0,4,1,0,0,40,39,1
48,2,40166,11,6,1,1,4,0,0,0,40,39,0
20,4,104273,11,4,7,3,4,1,0,0,58,39,0
32,4,133328,0,0,1,1,4,0,0,0,40,39,0
20,6,133328,12,4,8,2,4,0,0,0,40,26,0
42,4,326182,15,2,12,0,4,1,0,0,50,39,0
32,6,181689,9,4,12,1,4,1,0,0,50,39,0
51,5,213724,12,2,10,0,4,1,0,0,80,39,1
46,4,181689,11,3,4,1,4,0,0,0,58,39,0
20,4,213724,0,4,12,3,4,0,0,0,45,39,0
26,4,181689,15,2,14,0,4,1,0,0,58,39,0
20,2,213724,15,4,5,3,4,1,0,0,40,39,0
26,4,40166,11,0,7,1,4,0,0,0,50,39,0
37,4,326182,10,2,10,0,4,1,0,0,40,39,0
51,2,133328,5,2,3,0,4,1,0,0,40,39,1
37,4,104273,11,2,12,0,4,1,0,0,50,39,1
42,4,104273,12,2,4,0,4,1,0,1986,50,39,1
65,4,326182,5,2,7,0,4,1,0,0,45,39,0
42,4,181689,9,0,10,1,4,1,0,0,45,39,0
20,6,40166,15,4,8,1,4,0,0,0,36,39,0
32,4,261310,11,4,8,2,2,1,0,0,40,39,0
58,4,326182,11,2,3,0,4,1,0,0,40,39,0
32,4,261310,12,4,10,1,4,1,0,0,50,39,0
46,4,387142,15,2,12,0,4,1,14824,0,40,39,1
37,4,133328,11,5,7,1,4,1,0,0,40,0,0
42,4,261310,11,2,7,0,4,1,0,0,45,26,0
46,5,181689,15,2,12,0,4,1,7353,0,45,39,1
51,7,326182,12,2,4,0,4,1,0,0,21,39,1
42,1,181689,0,0,1,4,2,0,0,0,40,39,0
46,6,104273,14,2,10,0,4,1,0,0,58,39,1
37,4,213724,10,2,10,5,4,0,0,0,40,39,1
26,0,40166,15,4,0,3,4,1,0,0,11,39,0
26,4,261310,0,4,12,4,4,0,0,0,21,39,0
32,6,181689,11,2,3,0,4,1,0,0,40,39,0
20,4,181689,15,4,1,3,4,1,0,0,40,39,0
26,4,181689,9,2,3,0,4,1,0,0,45,39,1
46,6,387142,15,0,8,2,4,1,0,0,40,39,0
26,4,326182,11,4,1,3,2,0,0,0,40,39,0
20,4,181689,0,4,1,3,4,0,0,0,11,39,0
46,4,104273,12,2,4,0,4,1,0,0,58,39,1
58,4,387142,12,2,4,0,4,1,0,0,40,39,1
26,4,261310,11,4,8,1,2,0,0,0,40,39,0
26,4,181689,15,4,8,3,4,1,0,0,36,39,0
26,4,104273,0,4,8,3,4,0,0,0,30,39,0
42,4,213724,9,2,12,0,4,1,0,0,45,39,1
20,4,261310,1,4,10,3,4,0,0,0,11,39,0
46,4,261310,10,0,10,4,4,0,0,0,36,39,0
20,4,181689,1,4,8,3,4,1,0,0,11,39,0
26,7,261310,9,4,10,1,2,1,0,0,40,39,0
59,4,133328,15,2,1,0,4,1,0,1890,50,39,1
